	C	CTT	CRTT	CD	DC	DTT	DRTT	DD
278	0,028629361	0,091103756	0,085181224	0,269842844	0,031975392	0,101095868	0,094553481	0,297618074
279	0,0285466	0,09125552	0,085285492	0,271402717	0,031663121	0,100564642	0,094015269	0,297266639
280	0,028464705	0,091407376	0,085392368	0,272973066	0,031352894	0,100030633	0,093477781	0,296901176
281	0,028383538	0,091558888	0,085501465	0,274552661	0,031044837	0,099494302	0,092941415	0,296522893
282	0,028302966	0,091709626	0,085612401	0,276140272	0,030739071	0,098956107	0,092406558	0,296133
283	0,028222857	0,091859169	0,085724798	0,277734671	0,030435709	0,098416498	0,091873589	0,295732708
284	0,028143087	0,092007107	0,085838285	0,279334637	0,030134862	0,097875921	0,091342876	0,295323226
285	0,028063534	0,092153036	0,085952497	0,280938955	0,029836633	0,097334812	0,090814773	0,294905759
286	0,027984081	0,092296567	0,086067075	0,282546418	0,029541122	0,096793601	0,090289628	0,29448151
287	0,027904614	0,092437316	0,086181668	0,28415583	0,029248421	0,096252706	0,089767774	0,294051671
288	0,027825027	0,092574916	0,08629593	0,285766008	0,028958618	0,095712541	0,089249533	0,293617427
289	0,027745213	0,092709006	0,086409525	0,287375782	0,028671797	0,095173506	0,088735218	0,293179953
290	0,027665075	0,09283924	0,086522124	0,288983997	0,028388034	0,094635993	0,088225128	0,29274041
291	0,027584517	0,092965283	0,086633405	0,290589515	0,028107401	0,094100383	0,08771955	0,292299946
292	0,027503447	0,093086813	0,086743056	0,292191216	0,027829965	0,093567046	0,087218761	0,291859695
293	0,027421781	0,093203519	0,086850774	0,293787998	0,027555788	0,093036341	0,086723025	0,291420773
294	0,027339435	0,093315104	0,086956262	0,29537878	0,027284927	0,092508617	0,086232595	0,290984281
295	0,027256333	0,093421283	0,087059233	0,296962501	0,027017433	0,091984209	0,085747711	0,290551297
296	0,027172401	0,093521782	0,08715941	0,298538124	0,026753353	0,091463442	0,085268603	0,290122884
297	0,027087571	0,093616343	0,087256524	0,300104633	0,02649273	0,090946629	0,084795487	0,289700083
298	0,027001776	0,09370472	0,087350314	0,301661035	0,026235601	0,090434071	0,084328571	0,289283912
299	0,026914958	0,093786677	0,08744053	0,303206362	0,025982	0,089926055	0,08386805	0,288875369
300	0,026827059	0,093861995	0,087526929	0,304739671	0,025731954	0,089422858	0,083414106	0,288475428
301	0,026738026	0,093930463	0,087609279	0,306260043	0,02548549	0,088924744	0,082966914	0,288085042
302	0,02664781	0,093991887	0,087687355	0,307766584	0,025242626	0,088431967	0,082526634	0,287705137
303	0,026556367	0,094046082	0,087760941	0,309258428	0,02500338	0,087944766	0,082093418	0,287336618
304	0,026463655	0,094092876	0,087829833	0,310734731	0,024767765	0,087463369	0,081667407	0,286980365
305	0,026369637	0,094132111	0,08789383	0,312194678	0,024535788	0,086987993	0,081248732	0,286637231
306	0,026274278	0,094163638	0,087952746	0,313637479	0,024307456	0,086518843	0,080837513	0,286308048
307	0,026177546	0,094187321	0,088006398	0,31506237	0,024082771	0,086056112	0,080433861	0,285993621
308	0,026079416	0,094203036	0,088054614	0,316468615	0,02386173	0,085599981	0,080037878	0,28569473
309	0,025979861	0,094210669	0,088097231	0,3178555	0,02364433	0,085150622	0,079649656	0,28541213
310	0,025878861	0,094210118	0,088134092	0,319222342	0,023430562	0,084708195	0,079269278	0,285146553
311	0,025776397	0,09420129	0,088165049	0,320568478	0,023220417	0,084272847	0,078896818	0,284898703
312	0,025672453	0,094184104	0,088189963	0,321893277	0,023013881	0,083844717	0,078532343	0,284669262
313	0,025567017	0,094158489	0,088208701	0,323196127	0,022810938	0,083423933	0,078175908	0,284458886
314	0,025460079	0,094124382	0,088221138	0,324476447	0,02261157	0,083010613	0,077827564	0,284268207
315	0,02535163	0,094081732	0,088227156	0,325733676	0,022415755	0,082604865	0,077487353	0,284097834
316	0,025241667	0,094030495	0,088226645	0,32696728	0,022223472	0,082206786	0,077155307	0,28394835
317	0,025130185	0,093970639	0,088219501	0,328176749	0,022034693	0,081816465	0,076831453	0,283820315
318	0,025017184	0,093902138	0,088205628	0,329361596	0,021849393	0,081433983	0,07651581	0,283714268
319	0,024902666	0,093824974	0,088184937	0,330521359	0,021667541	0,08105941	0,076208392	0,283630721
320	0,024786635	0,09373914	0,088157343	0,331655598	0,021489108	0,080692808	0,075909202	0,283570166
321	0,024669095	0,093644635	0,088122771	0,332763896	0,021314059	0,080334231	0,075618241	0,283533072
322	0,024550055	0,093541466	0,088081149	0,333845859	0,02114236	0,079983724	0,075335502	0,283519886
323	0,024429524	0,093429646	0,088032413	0,334901115	0,020973976	0,079641325	0,075060969	0,283531032
324	0,024307512	0,093309197	0,087976505	0,335929313	0,020808869	0,079307065	0,074794625	0,283566913
325	0,024184033	0,093180147	0,087913373	0,336930125	0,020647	0,078980965	0,074536444	0,283627913
326	0,0240591	0,09304253	0,087842968	0,337903243	0,020488329	0,078663042	0,074286396	0,283714392
327	0,02393273	0,092896389	0,08776525	0,338848379	0,020332816	0,078353303	0,074044444	0,28382669
328	0,023804939	0,092741768	0,087680183	0,339765267	0,020180416	0,078051752	0,073810547	0,283965129
329	0,023675746	0,092578722	0,087587736	0,34065366	0,020031088	0,077758382	0,073584658	0,284130008
330	0,02354517	0,092407308	0,087487884	0,341513332	0,019884786	0,077473184	0,073366727	0,284321609
331	0,023413233	0,092227591	0,087380606	0,342344076	0,019741466	0,07719614	0,073156696	0,284540192
332	0,023279957	0,092039639	0,087265888	0,343145703	0,01960108	0,076927226	0,072954506	0,284786
333	0,023145364	0,091843527	0,087143719	0,343918046	0,019463584	0,076666416	0,07276009	0,285059254
334	0,02300948	0,091639333	0,087014094	0,344660954	0,019328927	0,076413673	0,072573378	0,28536016
335	0,02287233	0,091427142	0,086877011	0,345374295	0,019197063	0,076168959	0,072394297	0,285688903
336	0,022733939	0,09120704	0,086732475	0,346057957	0,019067943	0,07593223	0,072222767	0,28604565
337	0,022594335	0,09097912	0,086580494	0,346711846	0,018941516	0,075703434	0,072058705	0,286430549
338	0,022453547	0,090743479	0,086421082	0,347335884	0,018817732	0,075482519	0,071902026	0,286843731
339	0,022311603	0,090500218	0,086254255	0,347930014	0,018696542	0,075269423	0,071752637	0,287285309
340	0,022168532	0,090249439	0,086080037	0,348494193	0,018577894	0,075064084	0,071610444	0,287755376
341	0,022024366	0,089991252	0,085898453	0,349028401	0,018461736	0,074866434	0,071475349	0,28825401
342	0,021879135	0,089725769	0,085709534	0,34953263	0,018348017	0,074676398	0,071347248	0,288781269
343	0,021732872	0,089453104	0,085513315	0,350006895	0,018236685	0,074493901	0,071226037	0,289337193
344	0,021585608	0,089173376	0,085309836	0,350451224	0,018127687	0,07431886	0,071111603	0,289921806
345	0,021437377	0,088886706	0,085099141	0,350865666	0,018020969	0,074151192	0,071003835	0,290535113
346	0,021288214	0,088593221	0,084881277	0,351250287	0,01791648	0,073990807	0,070902614	0,291177101
347	0,021138151	0,088293048	0,084656296	0,351605169	0,017814166	0,073837611	0,070807819	0,29184774
348	0,020987225	0,087986319	0,084424255	0,351930413	0,017713973	0,073691509	0,070719327	0,292546979
349	0,02083547	0,087673167	0,084185215	0,352226139	0,017615847	0,0735524	0,070637009	0,293274753
350	0,020682923	0,08735373	0,08393924	0,352492484	0,017519735	0,073420179	0,070560733	0,294030977
351	0,02052962	0,087028147	0,083686399	0,352729601	0,017425582	0,07329474	0,070490365	0,294815546
352	0,020375599	0,086696562	0,083426766	0,352937664	0,017333334	0,07317597	0,070425766	0,295628338
353	0,020220896	0,08635912	0,083160418	0,353116865	0,017242937	0,073063756	0,070366794	0,296469214
354	0,020065549	0,086015968	0,082887437	0,353267413	0,017154336	0,07295798	0,070313303	0,297338013
355	0,019909598	0,085667258	0,082607909	0,353389536	0,017067477	0,07285852	0,070265146	0,298234557
356	0,01975308	0,085313141	0,082321923	0,353483483	0,016982305	0,072765251	0,070222169	0,299158647
357	0,019596035	0,084953776	0,082029575	0,353549518	0,016898766	0,072678047	0,070184217	0,300110067
358	0,019438502	0,084589318	0,081730963	0,353587928	0,016816804	0,072596775	0,070151131	0,30108858
359	0,019280522	0,084219929	0,081426189	0,353599017	0,016736365	0,072521301	0,070122749	0,302093928
360	0,019122133	0,083845772	0,081115362	0,35358311	0,016657394	0,072451489	0,070098905	0,303125836
361	0,018963379	0,083467011	0,080798592	0,35354055	0,016579836	0,072387196	0,070079431	0,304184004
362	0,018804298	0,083083816	0,080475995	0,353471702	0,016503637	0,072328281	0,070064154	0,305268117
363	0,018644932	0,082696354	0,080147691	0,35337695	0,016428742	0,072274596	0,0700529	0,306377834
364	0,018485323	0,082304799	0,079813805	0,353256699	0,016355096	0,072225992	0,070045489	0,307512797
365	0,018325513	0,081909325	0,079474465	0,353111374	0,016282645	0,072182315	0,070041739	0,308672624
366	0,018165543	0,081510108	0,079129804	0,35294142	0,016211334	0,07214341	0,070041467	0,309856913
367	0,018005456	0,081107327	0,078779958	0,352747305	0,016141108	0,07210912	0,070044485	0,31106524
368	0,017845295	0,080701162	0,07842507	0,352529517	0,016071915	0,072079281	0,070050601	0,312297158
369	0,017685103	0,080291796	0,078065285	0,352288566	0,016003699	0,072053731	0,070059622	0,313552199
370	0,017524921	0,079879414	0,077700752	0,352024981	0,015936406	0,072032302	0,070071352	0,314829873
371	0,017364794	0,079464201	0,077331626	0,351739315	0,015869983	0,072014824	0,070085591	0,316129666
372	0,017204764	0,079046347	0,076958064	0,351432142	0,015804377	0,072001125	0,070102137	0,317451044
373	0,017044876	0,078626041	0,076580228	0,351104057	0,015739534	0,07199103	0,070120787	0,318793447
374	0,016885171	0,078203476	0,076198285	0,350755678	0,015675401	0,071984362	0,070141333	0,320156295
375	0,016725695	0,077778844	0,075812404	0,350387644	0,015611925	0,071980939	0,070163565	0,321538983
376	0,016566491	0,077352342	0,075422759	0,350000616	0,015549055	0,07198058	0,070187273	0,322940885
377	0,016407602	0,076924164	0,075029528	0,349595276	0,015486738	0,071983099	0,070212242	0,324361351
378	0,016249072	0,076494511	0,074632892	0,349172329	0,015424922	0,07198831	0,070238257	0,325799707
379	0,016090944	0,07606358	0,074233037	0,3487325	0,015363557	0,071996023	0,070265102	0,327255257
380	0,015933263	0,075631572	0,07383015	0,348276536	0,015302592	0,072006045	0,070292557	0,328727285
381	0,015776071	0,07519869	0,073424424	0,347805206	0,015241977	0,072018185	0,070320401	0,330215047
382	0,015619412	0,074765135	0,073016054	0,347319299	0,015181662	0,072032245	0,070348414	0,331717781
383	0,015463329	0,074331111	0,072605237	0,346819625	0,015121597	0,072048029	0,070376372	0,3332347
384	0,015307865	0,073896823	0,072192175	0,346307014	0,015061735	0,072065338	0,070404052	0,334764997
385	0,015153062	0,073462475	0,071777073	0,345782317	0,015002028	0,072083971	0,070431231	0,336307843
386	0,014998964	0,073028273	0,071360136	0,345246405	0,014942429	0,072103726	0,070457683	0,337862385
387	0,014845612	0,072594421	0,070941573	0,344700164	0,014882891	0,0721244	0,070483184	0,339427753
388	0,014693047	0,072161127	0,070521597	0,344144505	0,014823369	0,072145789	0,07050751	0,341003055
389	0,014541312	0,071728596	0,07010042	0,34358035	0,014763818	0,072167687	0,070530438	0,342587378
390	0,014390448	0,071297033	0,069678257	0,343008645	0,014704195	0,072189889	0,070551742	0,344179792
391	0,014240494	0,070866643	0,069255326	0,342430347	0,014644456	0,072212187	0,070571202	0,345779346
392	0,01409149	0,070437632	0,068831844	0,341846432	0,014584559	0,072234375	0,070588596	0,347385073
393	0,013943477	0,070010203	0,068408031	0,34125789	0,014524464	0,072256245	0,070603704	0,348995987
394	0,013796491	0,069584559	0,067984107	0,340665726	0,01446413	0,072277589	0,070616308	0,350611089
395	0,013650573	0,069160902	0,067560292	0,340070957	0,01440352	0,072298202	0,070626194	0,35222936
396	0,013505758	0,068739433	0,067136809	0,339474612	0,014342595	0,072317874	0,070633148	0,353849771
397	0,013362084	0,068320349	0,066713878	0,338877732	0,014281319	0,072336402	0,07063696	0,355471275
398	0,013219586	0,067903849	0,06629172	0,338281369	0,014219657	0,072353578	0,070637423	0,357092818
399	0,013078299	0,067490127	0,065870556	0,337686581	0,014157575	0,072369199	0,070634334	0,358713329
400	0,012938258	0,067079376	0,065450605	0,337094435	0,014095041	0,072383062	0,070627492	0,360331732
401	0,012799494	0,066671786	0,065032086	0,336506005	0,014032024	0,072394965	0,070616702	0,361946938
402	0,01266204	0,066267544	0,064615215	0,33592237	0,013968494	0,072404709	0,070601774	0,363557854
403	0,012525928	0,065866834	0,064200209	0,33534461	0,013904423	0,072412096	0,070582521	0,365163379
404	0,012391186	0,065469838	0,06378728	0,33477381	0,013839785	0,072416931	0,070558763	0,366762406
405	0,012257844	0,065076734	0,063376639	0,334211055	0,013774554	0,072419022	0,070530324	0,368353828
406	0,01212593	0,064687694	0,062968495	0,333657427	0,013708707	0,072418179	0,070497035	0,369936534
407	0,011995469	0,064302888	0,062563051	0,333114009	0,013642222	0,072414215	0,070458732	0,371509414
408	0,011866487	0,063922483	0,062160511	0,332581877	0,013575079	0,072406946	0,07041526	0,373071357
409	0,011739008	0,063546638	0,061761071	0,332062102	0,013507261	0,072396195	0,070366468	0,374621258
410	0,011613054	0,063175511	0,061364926	0,331555748	0,013438748	0,072381784	0,070312213	0,376158015
411	0,011488647	0,062809251	0,060972266	0,33106387	0,013369528	0,072363544	0,070252362	0,377680533
412	0,011365805	0,062448004	0,060583274	0,330587512	0,013299587	0,072341306	0,070186785	0,379187725
413	0,011244548	0,062091912	0,060198133	0,330127706	0,013228913	0,072314909	0,070115365	0,380678515
414	0,011124893	0,061741108	0,059817015	0,329685467	0,013157497	0,072284197	0,070037989	0,382151835
415	0,011006854	0,061395721	0,059440091	0,329261798	0,01308533	0,072249017	0,069954555	0,383606635
416	0,010890446	0,061055873	0,059067523	0,328857681	0,013012407	0,072209223	0,069864969	0,385041878
417	0,010775681	0,060721681	0,058699471	0,32847408	0,012938724	0,072164675	0,069769146	0,386456544
418	0,01066257	0,060393253	0,058336083	0,328111938	0,012864278	0,072115238	0,06966701	0,387849631
419	0,010551122	0,060070692	0,057977506	0,327772173	0,012789069	0,072060786	0,069558494	0,389220159
420	0,010441345	0,059754093	0,057623876	0,327455682	0,012713097	0,072001195	0,069443541	0,390567171
421	0,010333245	0,059443546	0,057275325	0,327163331	0,012636366	0,071936351	0,069322103	0,391889732
422	0,010226828	0,059139131	0,056931975	0,326895963	0,012558881	0,071866147	0,069194142	0,393186934
423	0,010122095	0,058840921	0,056593944	0,326654386	0,012480648	0,071790482	0,069059628	0,394457895
424	0,010019049	0,058548984	0,056261339	0,326439383	0,012401674	0,071709261	0,068918545	0,395701765
425	0,009917689	0,058263376	0,055934261	0,326251698	0,012321971	0,0716224	0,068770881	0,396917722
426	0,009818015	0,057984149	0,055612804	0,326092046	0,01224155	0,071529819	0,068616638	0,398104978
427	0,009720022	0,057711346	0,055297052	0,325961105	0,012160424	0,071431448	0,068455826	0,399262776
428	0,009623706	0,057445001	0,054987083	0,325859515	0,012078607	0,071327225	0,068288465	0,400390399
429	0,009529062	0,057185141	0,054682964	0,325787878	0,011996116	0,071217094	0,068114585	0,401487162
430	0,00943608	0,056931783	0,054384757	0,32574676	0,011912968	0,071101008	0,067934224	0,402552419
431	0,009344754	0,05668494	0,054092514	0,325736682	0,011829183	0,07097893	0,067747431	0,403585566
432	0,009255071	0,056444614	0,053806278	0,325758127	0,011744782	0,07085083	0,067554263	0,404586035
433	0,009167021	0,056210798	0,053526087	0,325811536	0,011659786	0,070716684	0,067354788	0,405553302
434	0,009080589	0,055983479	0,053251967	0,325897304	0,011574218	0,070576479	0,067149079	0,406486886
435	0,008995762	0,055762635	0,052983937	0,326015784	0,011488102	0,070430211	0,066937223	0,407386345
436	0,008912524	0,055548237	0,05272201	0,326167286	0,011401465	0,070277882	0,06671931	0,408251287
437	0,008830857	0,055340247	0,052466188	0,326352072	0,011314333	0,070119503	0,066495441	0,409081359
438	0,008750744	0,055138621	0,052216466	0,326570361	0,011226732	0,069955093	0,066265726	0,409876258
439	0,008672165	0,054943305	0,051972831	0,326822325	0,011138692	0,069784681	0,066030279	0,410635722
440	0,0085951	0,054754238	0,051735264	0,327108091	0,011050241	0,069608301	0,065789224	0,411359541
441	0,008519527	0,054571354	0,051503736	0,327427738	0,010961411	0,069425998	0,065542691	0,412047545
442	0,008445425	0,054394577	0,051278211	0,327781301	0,01087223	0,069237823	0,065290818	0,412699616
443	0,008372768	0,054223826	0,051058648	0,328168767	0,010782731	0,069043834	0,065033746	0,413315679
444	0,008301535	0,054059012	0,050844996	0,328590079	0,010692946	0,0688441	0,064771624	0,413895709
445	0,008231698	0,053900039	0,050637199	0,329045133	0,010602907	0,068638693	0,064504608	0,414439723
446	0,008163233	0,053746806	0,050435193	0,329533781	0,010512646	0,068427696	0,064232856	0,414947789
447	0,008096113	0,053599205	0,05023891	0,33005583	0,010422196	0,068211196	0,063956533	0,415420017
448	0,008030311	0,053457122	0,050048272	0,330611041	0,010331592	0,067989289	0,063675807	0,415856565
449	0,007965799	0,053320439	0,0498632	0,331199136	0,010240866	0,067762076	0,06339085	0,416257635
450	0,007902549	0,053189031	0,049683605	0,33181979	0,010150051	0,067529665	0,063101839	0,416623471
451	0,007840532	0,053062768	0,049509394	0,332472639	0,010059181	0,06729217	0,062808952	0,416954364
452	0,007779719	0,052941515	0,049340471	0,333157277	0,009968291	0,06704971	0,062512373	0,417250645
453	0,00772008	0,052825134	0,049176732	0,333873259	0,009877412	0,066802412	0,062212284	0,417512687
454	0,007661586	0,052713482	0,049018071	0,334620103	0,009786578	0,066550404	0,061908872	0,417740903
455	0,007604206	0,052606412	0,048864375	0,335397286	0,009695823	0,066293824	0,061602326	0,417935747
